"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"48","369.6133240972268","175.03086088900952","4.941544583754696","-0.30787890893056014","0.013900000000000023","0.0092","0.0186","835.5555555555555","0.00016380062753688763","0","0.00016380062753688763","0.00016380062753688763","48_47:0.004834941432903583;48_49:0.004769221375637095","48_47:593.7777777777777;48_49:593.7777777777777","true"
"49","300.06615217457403","313.2725915889213","4.806336579009625","-0.31079341141116634","0.02400000000000002","0.0352","0.0128","835.5555555555555","0.0001288050985679802","0","0.0001288050985679802","0.0001288050985679802","","","true"
"50","247.9460715902385","115.92690121831878","4.7742604411266685","-0.309762830433966","0.021499999999999964","0.0206","0.0224","835.5555555555555","0.00047963962942390587","0","0.00047963962942390587","0.00047963962942390587","50_49:0.009422303377874475","50_49:593.7777777777777","true"
"51","328.15815586897673","421.8376107603255","5.009584568619572","-0.30666800270981054","0.0121","0.0096","0.0146","835.5555555555555","0.000157559088021464","0","0.000157559088021464","0.000157559088021464","51_36:0.004480559109916793;51_50:0.0063066069777786005","51_36:593.7777777777777;51_50:593.7777777777777","true"
"52","296.92585566055413","353.38656420364566","4.92681658904813","-0.3079054983123341","0.025499999999999967","0.0236","0.0274","835.5555555555555","0.00017695127184305719","0","0.00017695127184305719","0.00017695127184305719","52_37:0.0054360452264448356;52_56:0.004586710790319998","52_37:593.7777777777777;52_56:593.7777777777777","true"
"53","330.1511232927296","304.35272756632673","5.034213600932329","-0.30618348742544643","0.02310000000000001","0.0214","0.0248","835.5555555555555","0.00014510026849360547","0","0.00014510026849360547","0.00014510026849360547","53_41:0.004848876354453996;53_60:0.010539095352794986","53_41:593.7777777777777;53_60:593.7777777777777","true"
"54","305.2103085042801","365.58991250871344","5.058276422616522","-0.3056724302288953","0.008600000000000052","0.0058","0.0114","835.5555555555555","0.00013168752835730814","0","0.00013168752835730814","0.00013168752835730814","54_64:0.005212949562824087;54_45:0.005832890227887411","54_64:593.7777777777777;54_45:593.7777777777777","true"
"55","329.7544016091801","212.96397007471032","4.985794144680882","-0.307841699228841","0.01629999999999998","0.0038","0.0288","835.5555555555555","0.00011060472257705667","0","0.00011060472257705667","0.00011060472257705667","55_68:0.0038042115827935374;55_49:0.0044267144388628055","55_68:593.7777777777777;55_49:593.7777777777777","true"
"56","298.60077420418133","56.991643117961566","4.826930929717415","-0.3097954049476694","0.017800000000000038","0.027","0.0086","835.5555555555555","0.00016937573695102143","0","0.00016937573695102143","0.00016937573695102143","","","true"
"57","238.29311473171316","326.7023781865025","4.965467221254017","-0.3072643465826866","0.017800000000000038","0.0184","0.0172","835.5555555555555","0.0001987228417460383","0","0.0001987228417460383","0.0001987228417460383","57_56:0.005939876377710845","57_56:593.7777777777777","true"
"58","369.319786950769","19.564728173498406","4.908462248566166","-0.3091066270689999","0.011800000000000033","0.0128","0.0108","835.5555555555555","0.00015454074996476127","0","0.00015454074996476127","0.00015454074996476127","58_57:0.004157965116925788;58_59:0.008256589840736073","58_57:593.7777777777777;58_59:593.7777777777777","true"
"59","75.51072106755393","243.63182988868792","4.782979669919377","-0.31026077744162006","0.012299999999999978","0.0196","0.005","835.5555555555555","0.00039627861333381393","0","0.00039627861333381393","0.00039627861333381393","59_60:0.014020236697941557","59_60:593.7777777777777","true"
"60","401.41304538227416","64.67643774029293","4.89171893069118","-0.3088376848638818","0.025399999999999978","0.039","0.0118","835.5555555555555","0.0010350968014192388","0","0.0010350968014192388","0.0010350968014192388","60_61:0.029656459911376082","60_61:593.7777777777777","true"
"61","384.8438455234855","158.7593383026544","4.784608250137584","-0.3100631363722243","0.034499999999999975","0.0186","0.0504","835.5555555555555","0.0013192937492593315","0","0.0013192937492593315","0.0013192937492593315","","","true"
"62","360.63300111562125","268.0358646235778","4.894866773563497","-0.3093830379884443","0.010800000000000032","0.0082","0.0134","835.5555555555555","0.00021730978037588138","0","0.00021730978037588138","0.00021730978037588138","62_72:0.005850050239837423;62_61:0.015928979993457465;62_63:0.00890805025339006","62_72:593.7777777777777;62_61:593.7777777777777;62_63:593.7777777777777","true"
"63","375.8887059322466","358.73697571586075","4.992719513931465","-0.30759899622896625","0.005299999999999971","0.0066","0.004","835.5555555555555","0.00021108198976078224","0","0.00021108198976078224","0.00021108198976078224","","","true"
"64","306.3870051545531","259.208900745521","4.885382003965496","-0.308872325420673","0.005800000000000027","0.0076","0.004","835.5555555555555","0.0002238511973085389","0","0.0002238511973085389","0.0002238511973085389","64_63:0.005100063445066028","64_63:593.7777777777777","true"
"65","365.66565554020724","253.01946538394452","5.021343645294766","-0.30661810882824553","0.011900000000000022","0.0134","0.0104","835.5555555555555","0.0002764739664498548","0","0.0002764739664498548","0.0002764739664498548","65_64:0.004999008258029847;65_66:0.04928382795461325","65_64:593.7777777777777;65_66:593.7777777777777","true"
"66","272.8867699500721","27.305898334494486","4.97580499962019","-0.3075328917488455","0.015000000000000013","0.0128","0.0172","835.5555555555555","0.00030882304105715584","0","0.00030882304105715584","0.00030882304105715584","66_73:0.018195295185948784;66_67:0.008294687164110637","66_73:593.7777777777777;66_67:593.7777777777777","true"
"67","275.4658150330674","236.0923413402264","4.834576495180648","-0.30942306363849653","0.034499999999999975","0.0048","0.0642","835.5555555555555","0.00017714856560485797","0","0.00017714856560485797","0.00017714856560485797","","","true"
"68","246.94938782841655","218.43054650438432","4.9117536358633656","-0.30811473744279705","0.01649999999999996","0.0094","0.0236","835.5555555555555","0.00016712455354692864","0","0.00016712455354692864","0.00016712455354692864","68_67:0.0039288432064950585","68_67:593.7777777777777","true"
"69","289.4625255578952","335.8211058826398","5.026303094349723","-0.3060041158821566","0.026599999999999957","0.0228","0.0304","835.5555555555555","0.00016514078664463323","0","0.00016514078664463323","0.00016514078664463323","69_68:0.005937393623704518","69_68:593.7777777777777","true"
"70","192.49679929963585","56.93041746430081","5.136171729123764","-0.30400722501964966","0.01100000000000001","0.0138","0.0082","835.5555555555555","0.00017594199393693296","0","0.00017594199393693296","0.00017594199393693296","70_74:0.022047009325615347;70_69:0.005102803043945586","70_74:593.7777777777777;70_69:593.7777777777777","true"
"71","266.7701263220807","159.97031861294835","5.041657309901658","-0.30672408699546905","0.20120000000000005","0.2048","0.1976","835.5555555555555","0.0003002720381826045","0","0.0003002720381826045","0.0003002720381826045","71_58:0.004882747228884349;71_77:0.0053909652355499105","71_58:593.7777777777777;71_77:593.7777777777777","true"
"72","394.3072763420631","100.34851984846226","4.855667775819021","-0.30836658966332187","0.01090000000000002","0.0122","0.0096","835.5555555555555","0.0002139477407506667","0","0.0002139477407506667","0.0002139477407506667","","","true"
"73","253.90035192774297","243.66250583250215","5.039052893310014","-0.30772287739276016","0.009299999999999975","0.0082","0.0104","835.5555555555555","0.0002930321493842791","0","0.0002930321493842791","0.0002930321493842791","","","true"
"74","82.10785928369714","16.710233715254677","4.8042620307173145","-0.31028605348943467","0.038900000000000046","0.0736","0.0042","835.5555555555555","0.0006059068085453554","0","0.0006059068085453554","0.0006059068085453554","74_89:0.010187869156261437","74_89:593.7777777777777","true"
"75","130.64566836307927","133.79416474786893","4.9637304943600284","-0.3073417835540066","0.009700000000000042","0.0104","0.009","835.5555555555555","0.0002805106924013143","0","0.0002805106924013143","0.0002805106924013143","75_76:0.012770668592649664","75_76:593.7777777777777","true"
"76","309.1347236557194","370.06529728748467","4.897641347167213","-0.30905767706165077","0.014700000000000046","0.0164","0.013","835.5555555555555","0.000888516267906077","0","0.000888516267906077","0.000888516267906077","76_77:0.035378397183380844","76_77:593.7777777777777","true"
"77","377.2984479931407","116.65955904451774","4.79432713068449","-0.31146981760069586","0.06969999999999998","0.1038","0.0356","835.5555555555555","0.00013762443927009952","0","0.00013762443927009952","0.00013762443927009952","77_78:0.0041249729901172705","77_78:593.7777777777777","true"
"78","256.76964873119823","354.76038332103917","4.929225165701493","-0.30833607854237144","0.005199999999999982","0.0062","0.0042","835.5555555555555","0.0001443183562478371","0","0.0001443183562478371","0.0001443183562478371","","","true"
"79","272.0688908901143","338.0878605204777","4.882843717749696","-0.30910190343656735","0.01100000000000001","0.011","0.011","835.5555555555555","0.0010168797036621364","0","0.0010168797036621364","0.0010168797036621364","79_78:0.007976159880999256","79_78:593.7777777777777","true"
"80","246.18384389751378","318.90656334869306","5.003803786663029","-0.30760403247940965","0.013399999999999967","0.0206","0.0062","835.5555555555555","0.00015963279103095313","0","0.00015963279103095313","0.00015963279103095313","80_81:0.009827203738813156;80_79:0.0038131147584284097","80_81:593.7777777777777;80_79:593.7777777777777","true"
"81","166.85209944335529","78.19672912240125","4.9349238384211915","-0.30856710152858696","0.03159999999999996","0.0292","0.034","835.5555555555555","0.0007977930550955131","0","0.0007977930550955131","0.0007977930550955131","81_72:0.007432377287267755","81_72:593.7777777777777","true"
"82","387.2792728648663","96.39371269219284","4.778803771587835","-0.3109559009315391","0.03639999999999999","0.067","0.0058","835.5555555555555","0.00011644703490078887","0","0.00011644703490078887","0.00011644703490078887","82_81:0.009439925095109769;82_83:0.01301316686626905","82_81:593.7777777777777;82_83:593.7777777777777","true"
"83","231.190887480218","299.30896873758985","5.01859615697798","-0.30803546242006347","0.02429999999999999","0.0136","0.035","835.5555555555555","0.0006997225900597444","0","0.0006997225900597444","0.0006997225900597444","83_84:0.004861768897271523","83_84:593.7777777777777","true"
"84","294.361688339692","310.8750918714001","4.848340955746249","-0.3092449774738834","0.02939999999999998","0.0498","0.009","835.5555555555555","0.00016172254632680294","0","0.00016172254632680294","0.00016172254632680294","","","true"
"85","271.39791770804317","34.76450762528939","4.975983574843778","-0.308239066178636","0.011399999999999966","0.015","0.0078","835.5555555555555","0.0003519042374199022","0","0.0003519042374199022","0.0003519042374199022","85_73:0.022389534601980926;85_84:0.009357477446404028;85_86:0.01572509560744348","85_73:593.7777777777777;85_84:593.7777777777777;85_86:593.7777777777777","true"
"86","281.3067476811846","174.51982991794546","4.925948141742131","-0.30775631237994683","0.02080000000000004","0.0204","0.0212","835.5555555555555","0.00014576232028012397","0","0.00014576232028012397","0.00014576232028012397","86_87:0.01011617591963146","86_87:593.7777777777777","true"
"87","205.05918791546466","207.0991923296308","5.089977034562725","-0.30505018707018555","0.013800000000000034","0.008","0.0196","835.5555555555555","0.00033311818574611714","0","0.00033311818574611714","0.00033311818574611714","87_93:0.00655510662919534;87_88:0.011419019021068372","87_93:593.7777777777777;87_88:593.7777777777777","true"
"88","145.62570372620914","174.6432422191851","5.1202189104224765","-0.305483218540467","0.04079999999999995","0.0438","0.0378","835.5555555555555","0.00034408568148085183","0","0.00034408568148085183","0.00034408568148085183","","","true"
"89","323.1847484644989","238.5159701698152","5.016899352288012","-0.30660312493855685","0.005600000000000049","0.0056","0.0056","835.5555555555555","0.00012272458834901943","0","0.00012272458834901943","0.00012272458834901943","89_88:0.004237515742458453","89_88:593.7777777777777","true"
"90","152.86009074757087","100.93596197385543","5.085089631759215","-0.3050893574673213","0.013900000000000023","0.0164","0.0114","835.5555555555555","0.0014928461973907432","0","0.0014928461973907432","0.0014928461973907432","90_75:0.009758171537226884","90_75:593.7777777777777","true"
"91","345.41662523617623","269.68608904010046","5.0222384821735115","-0.30730675169725336","0.005800000000000027","0.0044","0.0072","835.5555555555555","0.00010507184591068793","0","0.00010507184591068793","0.00010507184591068793","91_98:0.003699328464038476;91_79:0.0050019624580837085","91_98:593.7777777777777;91_79:593.7777777777777","true"
"92","439.84515447457534","437.6638817620152","4.764293755159542","","0.013399999999999967","0.0218","0.005","835.5555555555555","0.0004989394302534153","0","0.0004989394302534153","0.0004989394302534153","92_83:0.015550031918507484","92_83:593.7777777777777","true"
"93","332.9242799928656","346.69513943295897","4.99670617862168","-0.3070888574026616","0.013499999999999956","0.0178","0.0092","835.5555555555555","0.00020375797911974198","0","0.00020375797911974198","0.00020375797911974198","","","true"
"94","180.50877435873562","235.36581703541088","5.013199924963405","-0.30660481487527486","0.021299999999999986","0.0328","0.0098","835.5555555555555","0.0011161828371811428","0","0.0011161828371811428","0.0011161828371811428","94_95:0.0101893689244833;94_90:0.06683351863365344","94_95:593.7777777777777;94_90:593.7777777777777","true"
"95","234.86529618591842","86.30808052799895","4.953699851145472","-0.3076487685122591","0.03249999999999997","0.0102","0.0548","835.5555555555555","0.00015158163709403757","0","0.00015158163709403757","0.00015158163709403757","","","true"
"96","323.0764281333742","248.87111282274705","4.998301833965557","-0.3068011817964852","0.04859999999999998","0.0388","0.0584","835.5555555555555","0.0018875792498893875","0","0.0018875792498893875","0.0018875792498893875","96_95:0.011275795143496081;96_109:0.025989161076794887","96_95:593.7777777777777;96_109:593.7777777777777","true"
"97","205.4263853307271","156.0792524300312","5.042554025962334","-0.3066779999730377","0.007000000000000006","0.0066","0.0074","835.5555555555555","0.00016819150437683244","0","0.00016819150437683244","0.00016819150437683244","97_96:0.027483776733310483;97_98:0.005146727397989492","97_96:593.7777777777777;97_98:593.7777777777777","true"
"98","267.9455315730677","144.20808186914002","4.938644475307895","-0.3079620178857992","0.0040999999999999925","0.0042","0.004","835.5555555555555","0.00024284773139422687","0","0.00024284773139422687","0.00024284773139422687","98_99:0.005514924623751999","98_99:593.7777777777777","true"
"99","307.95221573425084","331.78007233927997","4.855477177812073","-0.3087149702184947","0.007900000000000018","0.0078","0.008","835.5555555555555","0.00016200026464777161","0","0.00016200026464777161","0.00016200026464777161","","","true"
"100","299.1327712509226","129.82931953896613","4.995518891471734","-0.30711586775720007","0.017000000000000015","0.0224","0.0116","835.5555555555555","0.0002166995001972157","0","0.0002166995001972157","0.0002166995001972157","100_110:0.01074138965983032;100_99:0.010066529161363885","100_110:593.7777777777777;100_99:593.7777777777777","true"
"101","368.58434178744653","226.70379115362888","4.952341068049963","-0.30740365061445984","0.023499999999999965","0.033","0.014","835.5555555555555","0.00010454675831958299","0","0.00010454675831958299","0.00010454675831958299","101_100:0.004235393381149866;101_102:0.0037767120222448047","101_100:593.7777777777777;101_102:593.7777777777777","true"
"102","459.99721416428974","309.33215387606595","4.876399314799203","-0.30921132705326587","0.06820000000000004","0.0084","0.128","835.5555555555555","0.0000970374306871295","0","0.0000970374306871295","0.0000970374306871295","102_92:0.010914388860902458","102_92:593.7777777777777","true"
"103","232.35931154519244","57.532397046472106","5.013933090228457","-0.3065435683238229","0.02300000000000002","0.0128","0.0332","835.5555555555555","0.00030918141281932203","0","0.00030918141281932203","0.00030918141281932203","103_102:0.004327870224387742;103_104:0.014727726000655639","103_102:593.7777777777777;103_104:593.7777777777777","true"
"104","109.85747671083566","62.27141027544057","4.949852526682265","-0.30802730963988095","0.009800000000000031","0.0082","0.0114","835.5555555555555","0.000774596716699247","0","0.000774596716699247","0.000774596716699247","104_105:0.0062981565564629305","104_105:593.7777777777777","true"
"105","306.89042670667914","148.25444068899566","4.813217482499487","-0.3101399375628908","0.006299999999999972","0.007","0.0056","835.5555555555555","0.00016859623100251407","0","0.00016859623100251407","0.00016859623100251407","","","true"
"106","334.82332100309907","199.25899005583838","4.949997452331497","-0.3081803471461127","0.008700000000000041","0.0082","0.0092","835.5555555555555","0.00026644221295864056","0","0.00026644221295864056","0.00026644221295864056","106_93:0.006383257653980012;106_107:0.006224791786944267;106_105:0.005143410134829052","106_93:593.7777777777777;106_107:593.7777777777777;106_105:593.7777777777777","true"
